Trials,Switch_Win_Percentage,Stay_Win_Percentage
3857,66.9172932,32.7456572
3858,67.4701918,34.0331778
3859,66.1570355,33.1433014
3860,66.9948187,31.7875648
3861,66.2004662,34.6542347
3862,67.0636976,32.9621958
3863,67.3569764,34.7139529
3864,68.0124224,31.1594203
3865,66.2871928,33.2470893
3866,67.4857734,33.1350233
3867,67.8820791,32.3247996
3868,66.5201655,32.8335057
3869,66.322047,33.8071853
3870,66.7700258,34.4186047
3871,65.9777835,33.5055541
3872,65.7283058,34.142562
3873,66.3826491,32.326362
3874,67.4496644,32.5503356
3875,65.6258065,32.3870968
3876,66.4860681,33.2817337
3877,66.236781,33.6600464
3878,66.5807117,32.5167612
3879,66.8213457,32.6630575
3880,67.5,34.4587629
3881,66.7869106,32.0020613
3882,66.6924266,33.9515714
3883,66.3662117,33.4792686
3884,66.5550978,34.8867147
3885,67.2844273,32.8957529
3886,66.2120432,32.3726197
3887,66.6323643,34.1394392
3888,67.2839506,33.9506173
3889,65.3124196,33.0676266
3890,65.655527,31.6709512
3891,67.8231817,32.845027
3892,66.3669065,34.0955807
3893,69.0470074,32.3657847
3894,66.153056,34.180791
3895,68.1643132,34.1720154
3896,66.4271047,33.1622177
3897,67.3595073,33.8978702
3898,66.6752181,33.7095947
3899,65.5039754,33.572711
3900,67.6666667,33.1538462
3901,66.4957703,34.5296078
3902,65.7611481,34.4695028
3903,67.665898,33.1796054
3904,66.4702869,33.7602459
3905,67.3495519,32.7528809
3906,66.8970814,33.7685612
3907,67.468646,33.2224213
3908,67.6560901,32.9324463
3909,66.4108468,33.6147352
3910,66.6240409,34.2455243
3911,68.5502429,33.7253899
3912,65.6186094,31.3650307
3913,67.0840787,32.7625863
3914,65.9427695,33.8783853
3915,65.440613,33.3588761
3916,66.6751788,34.2951992
3917,67.1942813,33.5205514
3918,65.5691679,33.1291475
3919,66.4455218,33.3758612
3920,65.994898,33.5459184
3921,66.6666667,34.123948
3922,66.9046405,33.6562978
3923,67.0405302,34.1065511
3924,67.2528033,33.0530071
3925,67.3121019,33.3503185
3926,67.9062659,31.4569536
3927,65.8263305,33.078686
3928,64.3584521,33.401222
3929,66.7345381,33.6217867
3930,66.0050891,33.4605598
3931,65.581277,33.0704655
3932,66.8107833,33.3926755
3933,68.0396644,33.3841851
3934,65.4550076,34.0874428
3935,67.4459975,35.1207116
3936,66.5650407,32.9014228
3937,66.497333,32.9184658
3938,65.1853733,33.1132555
3939,66.7428281,33.9933993
3940,66.1675127,33.5532995
3941,65.9223547,31.4387211
3942,67.1740233,34.7792998
3943,66.9794573,34.3646969
3944,64.8073022,33.6967546
3945,67.8326996,33.2826362
3946,66.2949823,34.1104916
3947,67.3422853,33.2151001
3948,67.0972644,34.8277609
3949,66.3965561,33.7047354
3950,68.2278481,34.278481
3951,67.2994179,33.0802329
3952,66.2955466,33.6032389
3953,66.8606122,32.8864154
3954,67.4001012,32.9792615
3955,67.4589128,33.1731985
3956,65.8493428,34.4287159
3957,67.6775335,33.6365934
3958,66.4477009,33.5522991
3959,67.0623895,32.9628694
3960,66.9191919,33.3080808
3961,67.003282,33.5773794
3962,66.2796567,32.9631499
3963,66.3133989,33.7875347
3964,67.6841574,34.0312815
3965,66.7339218,33.0895334
3966,65.6833081,32.602118
3967,67.4817242,33.9047139
3968,67.4899194,33.6693548
3969,67.0697909,32.7790375
3970,67.3299748,34.3324937
3971,67.51448,31.5789474
3972,67.2960725,32.9305136
3973,66.4233577,33.8283413
3974,66.1801711,33.2159034
3975,66.3647799,32.5534591
3976,66.222334,33.9034205
3977,67.0103093,33.3417149
3978,67.571644,33.107089
3979,66.1472732,32.6715255
3980,66.4321608,32.9396985
3981,66.3401155,34.5139412
3982,66.8257157,32.8980412
3983,66.5076575,33.2161687
3984,67.5200803,33.0572289
3985,66.4240903,32.8230866
3986,65.880582,34.1946814
3987,67.0930524,33.2079258
3988,67.5025075,34.5035105
3989,67.0594134,32.4642768
3990,66.4411028,33.283208
3991,67.752443,33.0744174
3992,66.1573146,32.1893788
3993,66.7167543,34.7858753
3994,66.1241863,33.575363
3995,67.709637,33.1664581
3996,66.8668669,33.2082082
3997,66.2997248,33.0497873
3998,66.0330165,33.0415208
3999,67.491873,32.4331083
4000,66.4,33.675
4001,66.4333917,34.3914021
4002,66.9165417,32.7586207
4003,67.9490382,34.1743692
4004,66.4835165,33.9160839
4005,67.0411985,32.3845194
4006,66.2256615,33.349975
4007,65.2607936,32.7676566
4008,68.0638723,34.256487
4009,66.5502619,33.3000748
4010,67.755611,33.117207
4011,66.1431065,34.1560708
4012,65.0299103,34.1226321
4013,67.5803638,33.3416397
4014,67.14001,35.3263577
4015,66.9489415,32.9016189
4016,65.7868526,33.7151394
4017,66.4675131,33.2337565
4018,66.7745147,32.9268293
4019,66.6086091,33.9387907
4020,67.7363184,33.3333333
4021,67.5205173,33.5737379
4022,67.3048235,33.5156638
4023,65.8960974,34.0790455
4024,67.8677932,32.9025845
4025,66.6583851,32.9192547
4026,65.3502235,33.7059116
4027,67.1715918,32.7787435
4028,66.509434,32.9692155
4029,66.2695458,33.3333333
4030,66.9230769,33.101737
4031,67.4274374,33.7881419
4032,66.2946429,32.514881
4033,67.0468634,34.0193404
4034,67.2781358,33.6390679
4035,67.1375465,34.4981413
4036,67.1209118,33.2259663
4037,67.3024523,32.4250681
4038,65.4036652,33.2838039
4039,66.4768507,32.9289428
4040,66.8069307,32.6237624
4041,67.3595645,33.1601089
4042,67.0460168,33.2508659
4043,65.990601,34.009399
4044,65.628091,33.5806133
4045,67.4412855,34.0173053
4046,68.2155215,33.8853188
4047,67.6056338,32.2461082
4048,67.3171937,34.3873518
4049,66.2632749,33.2674735
4050,66.962963,33.7283951
4051,67.5882498,33.8188102
4052,67.4481737,32.4531096
4053,64.7668394,33.4813718
4054,66.0088801,33.473113
4055,65.8939581,32.8976572
4056,65.877712,33.1360947
4057,66.6502342,34.0892285
4058,67.0527353,32.0847708
4059,67.0608524,33.0869672
4060,66.1576355,32.2906404
4061,65.8458508,32.7751785
4062,66.3958641,33.5056622
4063,65.7149889,33.9158257
4064,68.011811,33.6614173
4065,65.5104551,34.3419434
4066,68.2488933,35.2188883
4067,65.4536513,32.6284731
4068,66.3962635,32.7433628
4069,65.618088,34.7997051
4070,66.1179361,33.1203931
4071,66.6666667,33.4561533
4072,68.197446,31.5324165
4073,66.5357231,33.7343481
4074,66.8139421,33.7260677
4075,67.7300613,32.9570552
4076,66.9038273,33.4396467
4077,66.4949718,34.1182242
4078,66.1108386,33.8646395
4079,66.2172101,33.3169895
4080,67.254902,33.3823529
4081,66.4543004,34.1582945
4082,65.6295933,34.2969133
4083,66.0053882,32.3536615
4084,67.8256611,33.4476004
4085,66.0465116,33.3170135
4086,66.6911405,33.6514929
4087,66.3812087,33.1783704
4088,66.5362035,33.6594912
4089,66.8134018,33.6023478
4090,66.5036675,32.9828851
4091,66.829626,33.6348081
4092,66.4222874,33.2111437
4093,67.2856096,33.1541656
4094,66.2921348,34.3429409
4095,65.8119658,33.3577534
4096,67.0166016,32.5927734
4097,66.7073468,33.3902856
4098,66.0078087,33.1381162
4099,67.4066846,33.788729
4100,66.5609756,34.2682927
4101,67.349427,32.5530358
4102,66.8454412,34.0078011
4103,65.5861565,33.2195954
4104,66.5692008,33.7962963
4105,65.6029233,32.0828258
4106,67.6327326,34.5104725
4107,67.1536401,35.6464573
4108,67.0642648,32.4001947
4109,66.707228,32.6356778
4110,67.0559611,33.2360097
4111,66.9666748,32.4252007
4112,65.9046693,34.3871595
4113,66.3505957,32.5066861
4114,66.5532329,33.7627613
4115,66.2211422,34.2891859
4116,67.1525753,31.8270165
4117,66.4804469,32.8394462
4118,66.8042739,34.3127732
4119,67.0551105,33.2119446
4120,65.8495146,33.6650485
4121,66.9255035,33.5598156
4122,67.0063076,31.7079088
4123,65.8501091,33.5677904
4124,67.2890398,33.0504365
4125,67.369697,33.8181818
4126,68.153175,32.1619001
4127,67.0462806,33.0748728
4128,66.8604651,33.0184109
4129,66.7231775,33.1072899
4130,67.433414,33.8256659
4131,66.0372791,34.3984507
4132,66.0454985,33.785092
4133,66.8037745,32.155819
4134,65.9893566,33.6477987
4135,66.5779927,35.1632406
4136,65.9816248,33.631528
4137,66.8600435,32.4631375
4138,67.39971,33.3736104
4139,68.1565596,33.7762745
4140,66.0144928,34.3478261
4141,65.9744023,33.0354987
4142,66.8517624,33.0275229
4143,67.0528602,32.8023172
4144,66.8436293,33.8803089
4145,66.2726176,33.3172497
4146,66.4254703,33.9122045
4147,66.7711599,32.2642874
4148,67.1166827,33.5342334
4149,65.7989877,33.911786
4150,66.5542169,33.373494
4151,67.1645387,32.4741026
4152,67.3651252,34.4894027
4153,64.9169275,33.325307
4154,66.6827155,34.4727973
4155,67.3405535,32.5150421
4156,66.5784408,32.7478345
4157,66.538369,33.966803
4158,67.1236171,32.3472823
4159,66.434239,34.2870882
4160,65.9134615,33.8221154
4161,66.2100457,32.1797645
4162,65.497357,32.4603556
4163,65.6017295,34.4463128
4164,66.5706052,32.8290106
4165,64.8979592,32.7731092
4166,66.5386462,33.1733077
4167,66.2586993,33.0933525
4168,67.56238,32.9654511
4169,67.3063085,33.1254497
4170,67.5059952,34.3884892
4171,67.7535363,34.3322944
4172,66.6826462,33.4611697
4173,66.6427031,33.7407141
4174,67.6090081,33.8045041
4175,67.0658683,33.748503
4176,66.6187739,34.3630268
4177,66.3634187,33.014125
4178,67.8793681,32.1206319
4179,68.126346,34.0751376
4180,66.6985646,34.2344498
4181,66.49127,32.9107869
4182,67.2405548,34.5289335
4183,67.0332297,32.4647382
4184,66.8260038,34.2734226
4185,66.260454,33.0704898
4186,65.6235069,32.0831343
4187,67.3274421,32.4337234
4188,66.5234002,33.4049666
4189,66.1016949,33.8028169
4190,66.8257757,33.1264916
4191,68.0505846,32.9277022
4192,66.3406489,32.5858779
4193,65.7285953,32.6735035
4194,67.0243205,33.3810205
4195,66.6746126,33.8498212
4196,65.4432793,33.7225929
4197,65.6659519,32.6661901
4198,66.7460696,32.96808
4199,66.0395332,32.6506311
4200,67.3571429,33.1904762
4201,66.0795049,33.5634373
4202,67.6820562,34.0314136
4203,67.309065,33.0240305
4204,67.6022835,32.9923882
4205,66.9203329,32.3662307
4206,65.9296243,33.3571089
4207,66.5795103,32.3508438
4208,66.9676806,34.3631179
4209,67.4269423,33.2620575
4210,67.2209026,33.2779097
4211,66.8012349,32.4863453
4212,67.2127255,33.2383666
4213,66.1761215,32.2810349
4214,67.4418605,33.3412435
4215,66.5005931,32.0521945
4216,65.4648956,33.5151803
4217,66.4453403,32.5824046
4218,66.0265529,33.8549075
4219,67.3619341,32.7565774
4220,66.4454976,33.3649289
4221,66.098081,33.4280976
4222,65.9403126,32.5201326
4223,66.3035757,35.0224959
4224,65.8617424,32.125947
4225,67.4556213,33.7751479
4226,66.04354,32.4893516
4227,66.0042583,32.3633783
4228,66.3670766,34.4843898
4229,66.9425396,31.6623315
4230,66.2647754,33.6170213
4231,66.4145592,34.3417632
4232,67.0132325,34.073724
4233,66.6430428,32.7427356
4234,66.4383562,32.782239
4235,67.5560803,33.1523022
4236,66.312559,32.2710104
4237,65.0224215,32.9478405
4238,66.6116092,33.1524304
4239,66.1948573,34.9846662
4240,68.4198113,33.1367925
4241,69.0874794,33.7656213
4242,67.18529,32.8854314
4243,67.1694556,34.3389111
4244,66.8473139,32.3515551
4245,68.1507656,32.9799764
4246,65.8031088,35.492228
4247,67.2239228,33.7179185
4248,66.1958569,33.5216573
4249,66.8627912,32.7135797
4250,65.8823529,34.3294118
4251,66.4784757,31.4043754
4252,68.0150517,33.8193791
4253,67.4582648,33.6938632
4254,67.9595675,32.8396803
4255,66.5569918,32.9964747
4256,67.6221805,32.3308271
4257,66.8311017,33.5917313
4258,66.5100986,34.5702208
4259,67.3162714,32.9654849
4260,67.5821596,33.0751174
4261,65.7592115,32.3163577
4262,67.3158142,33.2707649
4263,66.0333099,34.2247244
4264,66.6041276,33.0675422
4265,67.6905041,33.0832356
4266,66.6432255,32.1612752
4267,66.8853996,33.5130068
4268,68.0412371,33.3645736
4269,66.2215976,33.2630593
4270,66.4637002,31.4285714
4271,67.8529618,32.3343479
4272,66.9241573,32.4438202
4273,67.516967,33.6531711
4274,66.0271409,31.8437061
4275,66.2923977,33.497076
4276,65.3180543,33.4190833
4277,67.1732523,33.2476035
4278,65.8719028,34.1280972
4279,65.4124796,33.489133
4280,65.5140187,33.9953271
4281,67.0404111,34.0107452
4282,66.8379262,32.9051845
4283,66.3086622,33.7613822
4284,66.78338,34.1970121
4285,66.2543757,33.3488915
4286,67.0321979,34.974335
4287,65.7336132,32.9367856
4288,66.3479478,32.9757463
4289,65.9128002,33.9473071
4290,66.3636364,33.8461538
4291,66.8142624,33.7450478
4292,66.2395154,33.1081081
4293,65.408805,33.3799208
4294,67.396367,33.581742
4295,66.1466822,32.2467986
4296,66.9925512,33.8687151
4297,66.0460787,32.2783337
4298,66.6821778,33.8296882
4299,66.8527565,32.6122354
4300,65.6976744,33.5581395
4301,66.4264125,33.7595908
4302,67.3407717,32.4965132
4303,67.3018824,33.6509412
4304,67.6579926,32.9925651
4305,66.1091754,34.4947735
4306,66.8369717,35.3228054
4307,65.0568841,31.2282331
4308,66.0167131,33.8207985
4309,66.5583662,33.5112555
4310,66.774942,33.1090487
4311,66.0867548,31.5935978
4312,66.9758813,32.4907236
4313,67.7254811,32.7846047
4314,66.7362077,33.7273992
4315,65.4461182,33.6964079
4316,66.6821131,33.3873957
4317,66.8056521,32.8237202
4318,67.4154701,32.7698008
4319,67.029405,34.6144941
4320,67.6851852,32.7083333
4321,66.2346679,34.3207591
4322,65.4095326,32.6700602
4323,68.1933842,33.4258617
4324,66.8825162,33.2331175
4325,67.1907514,33.9421965
4326,66.6204346,31.5996301
4327,65.9348278,34.0651722
4328,65.8733826,32.3475046
4329,66.7821668,33.7953338
4330,65.8660508,32.7251732
4331,66.7051489,32.579081
4332,67.1283472,33.2409972
4333,66.8589892,34.1103162
4334,65.1361329,32.9718505
4335,66.7358708,33.4717416
4336,66.9741697,33.0027675
4337,67.6273922,32.6262393
4338,65.1913324,32.1807284
4339,66.0290389,33.2565107
4340,66.843318,32.6267281
4341,66.8739922,33.3102972
4342,66.0985721,34.2468908
4343,67.2116049,32.8574718
4344,65.7918969,33.4023941
4345,67.5258918,33.9010357
4346,66.3368615,34.6065347
4347,67.8858983,33.1953071
4348,67.5712971,31.5777369
4349,66.6130145,33.1800414
4350,67.4712644,32.6206897
4351,65.2723512,33.6704206
4352,67.0726103,33.6626838
4353,66.8045026,33.8387319
4354,66.6283877,32.5677538
4355,66.6360505,32.6980482
4356,67.630854,34.3663912
4357,67.4776222,33.5551985
4358,65.993575,33.5245525
4359,67.2860748,34.3656802
4360,65.940367,34.3119266
4361,66.7736758,34.4187113
4362,67.7900046,34.2044934
4363,66.5138666,32.9589732
4364,65.9945005,33.6159487
4365,66.8957617,33.2187858
4366,66.3307375,33.6463582
4367,67.8955805,32.905885
4368,65.7509158,33.9056777
4369,65.850309,33.2799268
4370,66.201373,32.8832952
4371,65.7973004,32.9215283
4372,66.5827996,33.5086917
4373,67.0706609,33.9355134
4374,66.2094193,33.0361225
4375,66.9028571,34.3771429
4376,66.2705667,34.2093236
4377,66.0498058,33.4247201
4378,66.9712197,32.3663773
4379,66.6590546,32.7243663
4380,65.8447489,33.3105023
4381,65.3047249,33.1202922
4382,67.2980374,33.7060703
4383,67.168606,34.1318731
4384,65.5337591,33.850365
4385,66.3854048,33.0444698
4386,67.1910625,34.0857273
4387,65.5573285,33.4397082
4388,66.704649,33.2497721
4389,66.0514924,34.2447027
4390,66.6287016,32.5968109
4391,66.7729447,33.8191756
4392,68.3970856,32.5819672
4393,67.7213749,34.3273389
4394,66.3859809,33.2498862
4395,67.0989761,33.6518771
4396,65.7870792,33.4167425
4397,67.2276552,33.7047987
4398,66.530241,33.0832196
4399,66.4923846,33.8713344
4400,65.7272727,32.8409091
4401,65.7805044,33.0379459
4402,66.651522,33.7801
4403,67.3631615,33.7724279
4404,66.462307,32.7883742
4405,67.6049943,33.1441544
4406,66.8406718,31.8202451
4407,67.1204901,33.287951
4408,67.3774955,33.3711434
4409,65.6838285,32.6151055
4410,66.7800454,31.8820862
4411,67.0369531,33.3031059
4412,67.6110607,33.2955576
4413,65.9415364,31.7471108
4414,67.0820118,32.8726778
4415,67.2933182,32.8425821
4416,66.4175725,32.4501812
4417,66.1082182,32.8729907
4418,66.3875057,33.7256677
4419,68.3638832,32.8128536
4420,67.239819,34.2986425
4421,67.5638996,33.4087311
4422,67.1415649,33.0845771
4423,65.8828849,33.2805788
4424,67.2242315,33.4764919
4425,66.5762712,33.2655367
4426,66.9001356,32.7835517
4427,66.4784278,33.1827423
4428,66.598916,33.2881662
4429,67.2612328,33.7773764
4430,65.7562077,33.8148984
4431,67.953058,32.9948093
4432,68.2761733,33.2129964
4433,66.5463569,33.9048049
4434,66.3509247,32.6116373
4435,66.7643743,34.0248027
4436,66.6366096,32.1460775
4437,65.7651566,32.9276538
4438,67.1473637,33.5736818
4439,66.9294886,34.5573327
4440,67.4774775,34.481982
4441,67.9351497,33.5735195
4442,66.6816749,32.7780279
4443,66.3740716,33.5584065
4444,66.0666067,33.9783978
4445,65.5793026,32.7559055
4446,66.1268556,33.7606838
4447,65.9545761,32.6961997
4448,66.6142086,33.4307554
4449,66.3744662,32.7714093
4450,66.2696629,32.7191011
4451,66.3895754,33.4306897
4452,66.9586703,33.2434861
4453,66.2474736,32.4275769
4454,66.1876965,33.7898518
4455,67.3176207,34.1189675
4456,66.7414722,33.1014363
4457,66.6143146,33.5427418
4458,66.7115298,33.6473755
4459,67.3917919,34.469612
4460,66.1659193,34.5515695
4461,66.9356646,33.6471643
4462,66.4500224,34.3119677
4463,66.6367914,32.8030473
4464,66.3978495,33.5797491
4465,66.8756999,33.6394177
4466,66.1218092,34.4379758
4467,65.6816655,33.0423103
4468,67.4127126,33.5049239
4469,66.5697024,33.0498993
4470,66.8680089,34.5861298
4471,67.2780139,32.7667189
4472,66.0554562,32.7817531
4473,66.2866085,33.2662643
4474,66.7635226,32.3647743
4475,67.0167598,32.1564246
4476,64.9240393,33.1992851
4477,68.7737324,33.4152334
4478,66.6145601,33.4970969
4479,66.8676044,33.2886805
4480,66.6517857,32.2098214
4481,66.5253292,32.4034814
4482,65.7965194,32.9317269
4483,67.8563462,32.5005577
4484,67.2167707,33.8537021
4485,66.4659978,33.5785953
4486,66.1836826,32.6125724
4487,67.9295743,33.519055
4488,66.644385,33.7566845
4489,66.3399421,32.7244375
4490,66.6146993,33.1180401
4491,66.2213316,32.2199955
4492,67.1193232,32.5912734
4493,66.7482751,34.0529713
4494,66.1326213,32.0204717
4495,66.429366,31.8798665
4496,66.7704626,32.9848754
4497,66.9335112,33.7336002
4498,67.3855047,34.2152068
4499,67.5038898,33.9631029
4500,66,34.3555556
4501,65.4965563,32.1261942
4502,67.258996,33.0519769
4503,66.311348,32.4672441
4504,66.3854352,33.9253996
4505,65.4384018,32.763596
4506,66.6000888,34.2210386
4507,68.4934546,33.3703128
4508,67.6796806,33.8952972
4509,66.9993347,33.9543136
4510,66.1419069,32.7716186
4511,66.7257814,33.0082022
4512,67.9964539,34.1533688
4513,66.6075781,34.3895413
4514,66.0832964,32.8533451
4515,66.5116279,32.6024363
4516,68.2462356,34.3445527
4517,66.6371485,32.6101395
4518,67.70695,32.0274458
4519,66.3199823,33.0825404
4520,65.9070796,33.960177
4521,68.3919487,35.0143774
4522,67.1163202,33.1711632
4523,67.2562459,32.8764095
4524,67.152962,31.4544651
4525,66.3867403,33.878453
4526,68.0070703,33.3848873
4527,67.1084603,33.5100508
4528,66.6519435,33.2376325
4529,66.7476264,33.9589313
4530,66.1589404,34.0397351
4531,66.629883,33.8335908
4532,68.6010591,33.0759047
4533,66.8431502,33.5539378
4534,66.1005734,33.9435377
4535,65.3583241,33.6714443
4536,68.0996473,31.70194
4537,66.1891117,34.6043641
4538,66.2626708,33.8254738
4539,66.5565102,33.3333333
4540,66.3656388,33.5682819
4541,66.9015635,33.1645012
4542,67.547336,32.2324967
4543,66.5639445,34.5366498
4544,67.7376761,33.6487676
4545,66.4686469,33.4433443
4546,66.6739991,34.3818742
4547,67.7369694,32.9228062
4548,66.1609499,33.5751979
4549,66.6959771,34.1173884
4550,66.7692308,31.7802198
4551,66.9083718,33.3992529
4552,66.0369069,34.4024605
4553,66.0882934,33.0331649
4554,66.8642951,34.057971
4555,66.3007684,33.5236004
4556,66.856892,32.7041264
4557,65.854729,32.8286153
4558,65.9280386,33.1285652
4559,67.9096293,33.5819259
4560,67.8289474,34.2763158
4561,66.4547248,32.8655996
4562,66.462078,33.7352039
4563,65.5928117,33.3771641
4564,67.2655565,34.3777388
4565,65.2573932,34.2387733
4566,66.3381516,33.6399474
4567,66.0827677,33.2165535
4568,66.5061296,32.5525394
4569,66.2727074,33.9680455
4570,65.7330416,32.8227571
4571,65.4998906,33.1656093
4572,65.7699038,32.9833771
4573,66.455281,34.4850208
4574,66.3314386,32.9470923
4575,67.6939891,34.9726776
4576,66.4772727,33.7631119
4577,67.1837448,33.5590998
4578,66.7103539,33.4425513
4579,67.5256606,34.832933
4580,65.1965066,33.209607
4581,67.4743506,32.787601
4582,66.5648189,32.8459188
4583,66.3975562,32.5550949
4584,66.5575916,33.3115183
4585,66.8484188,32.9334787
4586,66.3541212,33.9293502
4587,67.0154785,33.028123
4588,66.2816042,33.36966
4589,66.397908,33.8417956
4590,66.8191721,33.0936819
4591,65.2145502,33.5874537
4592,66.1803136,33.4712544
4593,66.1876769,32.9632049
4594,66.8045276,33.3260775
4595,65.9847661,34.6463547
4596,66.9712794,33.4638816
4597,67.3917772,34.4137481
4598,67.9208351,33.4275772
4599,66.7536421,33.6594912
4600,68.1304348,34.5217391
4601,66.8332971,33.1667029
4602,67.1447197,34.0504129
4603,65.8483598,33.4998914
4604,66.0078193,33.3188532
4605,65.9283388,32.7252986
4606,66.9995658,32.9787234
4607,66.0299544,32.8630345
4608,66.5364583,32.9427083
4609,66.8908657,33.9770015
4610,65.9436009,33.9479393
4611,67.3606593,33.4851442
4612,66.5437988,33.5429315
4613,66.442662,32.3650553
4614,65.8214131,33.3766797
4615,66.0888407,33.4561213
4616,66.897747,33.4488735
4617,66.6233485,32.5536062
4618,66.2407969,33.0012993
4619,66.7460489,33.0591037
4620,67.2294372,33.7662338
4621,67.6476953,33.1529972
4622,66.0752921,33.5352661
4623,66.4287259,33.0737616
4624,66.0250865,34.6237024
4625,66.3351351,33.0162162
4626,67.6826632,33.5711198
4627,66.0471148,33.8880484
4628,65.622299,32.2817632
4629,67.0771225,34.132642
4630,66.825054,33.9308855
4631,67.1561218,33.3189376
4632,67.0984456,33.0958549
4633,67.1703,33.4556443
4634,66.2926198,33.8152784
4635,65.8899676,33.7432578
4636,66.3934426,32.4201898
4637,66.4438214,31.6799655
4638,65.825787,33.3548944
4639,66.4798448,33.7141625
4640,67.3275862,33.1465517
4641,65.5893126,33.1609567
4642,65.7906075,33.9077984
4643,65.7118243,33.7712686
4644,67.6141258,33.2687339
4645,65.1453175,33.0893434
4646,67.1545415,33.7494619
4647,66.0426081,33.9789111
4648,66.7598967,33.9285714
4649,65.7560766,33.3835233
4650,66.5806452,33.0322581
4651,65.942808,34.8097183
4652,66.5735168,32.88908
4653,66.301311,32.8175371
4654,65.3201547,33.5625269
4655,67.4973147,33.7271751
4656,65.6142612,33.5266323
4657,67.360962,34.9796006
4658,66.8097896,32.3744096
4659,66.0012878,32.6250268
4660,66.223176,33.2832618
4661,66.3162411,32.8899378
4662,65.7228657,33.2475332
4663,66.2234613,32.4040317
4664,66.6380789,33.2761578
4665,66.8810289,32.8617363
4666,67.638234,33.5405058
4667,67.1952003,32.1834155
4668,67.1165381,33.7832048
4669,66.2668666,31.7841079
4670,65.3319058,34.3683084
4671,66.7523014,32.4769857
4672,65.6678082,32.4486301
4673,65.4825594,33.9182538
4674,66.6452717,33.5900727
4675,66.6951872,33.2406417
4676,66.5312233,33.9392643
4677,66.5811418,32.6063716
4678,67.2937153,33.0910646
4679,66.509938,32.8702714
4680,66.6452991,34.4871795
4681,67.0583209,33.1553087
4682,67.7274669,32.2938915
4683,66.1541747,33.4401025
4684,66.7164816,33.6891546
4685,67.5133404,33.6392743
4686,66.3679044,33.3119932
4687,66.8444634,33.0915298
4688,67.1075085,34.9829352
4689,67.0078908,32.4589465
4690,67.249467,33.2835821
4691,66.4250693,34.2144532
4692,66.3256607,34.1005968
4693,66.1410612,32.9213723
4694,67.213464,33.7025991
4695,67.5825346,33.6741214
4696,67.9088586,32.4744463
4697,65.9995742,33.787524
4698,66.8795232,33.3971903
4699,66.3545435,33.0708661
4700,68.1914894,33.4255319
4701,66.9432036,34.1203999
4702,67.4393875,33.4113143
4703,67.3187327,33.0640017
4704,65.922619,32.2066327
4705,66.5037194,31.8597237
4706,66.5320867,33.8929027
4707,66.3479924,33.8432122
4708,66.1002549,32.9226848
4709,66.1499257,33.8713103
4710,65.477707,32.3142251
4711,66.3977924,32.4559541
4712,66.8718166,33.7860781
4713,68.2580098,33.5030766
4714,67.6071277,34.4717862
4715,67.1049841,33.8069989
4716,67.2815946,34.1815098
4717,66.5253339,33.5806657
4718,67.5710047,34.421365
4719,67.1964399,32.8671329
4720,66.3983051,33.1779661
4721,66.6384241,33.6581233
4722,66.3490047,33.7145277
4723,67.033665,32.5005293
4724,67.0829805,34.7163421
4725,67.1957672,32.2962963
4726,64.9597969,32.6068557
4727,66.7865454,32.6211128
4728,67.0050761,34.0101523
4729,66.8005921,32.7341933
4730,67.230444,34.2283298
4731,67.0894103,32.7626295
4732,67.3922232,33.9602705
4733,67.6737798,33.5727868
4734,67.4059992,33.0164766
4735,66.6525871,31.9746568
4736,66.8918919,33.6993243
4737,66.3077897,32.8689044
4738,66.6948079,32.8408611
4739,67.3137793,31.7155518
4740,67.0675105,32.5316456
4741,66.7158827,33.980173
4742,66.7439899,33.1505694
4743,66.6034156,33.3122496
4744,65.8305228,32.925801
4745,67.544784,33.4246575
4746,65.6131479,32.4483776
4747,65.4729303,35.0326522
4748,66.8491997,33.3403538
4749,67.6774058,33.2491051
4750,65.8315789,33.8526316
4751,66.7227952,33.0035782
4752,66.8139731,33.4385522
4753,67.5362929,33.620871
4754,66.8068995,33.1299958
4755,66.6035752,32.891693
4756,67.3254836,33.0109336
4757,67.0590708,33.5085138
4758,67.7805801,34.0058848
4759,67.1569657,32.4858163
4760,67.605042,32.4789916
4761,66.4356228,32.5561857
4762,67.0726585,33.3683326
4763,67.2055427,34.4950661
4764,67.0654912,34.9916037
4765,66.0020986,32.8016789
4766,66.995384,33.5711288
4767,67.7155444,33.3333333
4768,67.1979866,33.4731544
4769,67.2887398,33.591948
4770,66.918239,33.60587
4771,67.7426116,32.6137078
4772,65.5071249,32.8583403
4773,66.4990572,34.5904044
4774,66.2128194,33.2844575
4775,65.7801047,33.7801047
4776,67.1273032,32.9145729
4777,66.5480427,33.8496965
4778,66.3666806,32.6496442
4779,66.8759155,33.0613099
4780,65.7740586,32.1757322
4781,66.7642753,33.8841247
4782,67.1058135,33.4797156
4783,66.4018398,33.6190675
4784,66.8687291,32.3369565
4785,66.8129572,34.2946708
4786,65.6916005,33.890514
4787,66.0747859,31.7317736
4788,66.8964077,33.2497911
4789,67.341825,33.221967
4790,67.3068894,34.8643006
4791,66.3118347,33.0619912
4792,65.5258765,32.9298831
4793,68.4122679,34.112247
4794,65.811431,33.8130997
4795,66.5901981,32.74244
4796,67.0350292,34.9874896
4797,66.4998958,34.1463415
4798,65.6731972,34.6185911
4799,66.7847468,32.0275057
